Policy_ID,Customer_ID,Agent_ID,Product,Branch,Policy_Start_Date,Policy_End_Date,Premium,Sum_Insured,Policy_Status,Customer_Name,City,State,Source_File,Policy_Duration_Days,Premium_Band,Data_Quality_Flag
POL009604,CUST00747,AG028,Marine,East,2026-05-26,2027-05-26,60094.0,1862914,Cancelled,Janani Dhar,Bhubaneswar,Bihar,East_Travel.xlsx,365,High,OK
POL008663,CUST02103,AG010,Commercial Property,East,2026-05-25,2027-05-25,700245.0,66523275,Lapsed,Tristan Sidhu,Hyderabad,Rajasthan,East_Travel.xlsx,365,Ultra High,OK
POL002316,CUST01627,AG018,Home,East,2026-05-25,2027-05-25,10036.0,662376,Active,Unknown,Mumbai,Gujarat,East_Travel.xlsx,365,Medium,Review
POL008606,CUST01082,AG099,Motor,East,2026-05-24,2027-05-24,14968.0,359232,Expired,Ayush Nagarajan,Pune,Goa,East_Travel.xlsx,365,Medium,OK
POL006197,CUST02536,AG032,Marine,East,2026-05-24,2027-05-24,89230.0,1784600,Lapsed,Ekiya Choudhury,Delhi,Odisha,East_Travel.xlsx,365,High,OK
POL003691,CUST02849,AG058,Travel,East,2026-05-23,2027-05-23,18284.0,1206744,Renewed,Anthony Gopal,Patna,Telangana,East_Travel.xlsx,365,Medium,OK
POL000572,CUST01636,AG096,Marine,East,2026-05-23,2027-05-23,125310.0,7393290,Active,Unknown,Mumbai,Telangana,East_Travel.xlsx,365,Very High,Review
POL003833,CUST01861,AG023,Travel,East,2026-05-22,2027-05-22,6615.0,621810,Active,George Chaudhari,Bhubaneswar,Madhya Pradesh,East_Travel.xlsx,365,Low,OK
POL001899,CUST00064,AG089,Marine,East,2026-05-22,2027-05-22,144219.0,10527987,Expired,Qushi Basu,Delhi,Tamil Nadu,East_Travel.xlsx,365,Very High,OK
POL003027,CUST02674,AG056,Travel,East,2026-05-22,2027-05-22,13280.0,624160,Lapsed,Jagat Sheth,Bangalore,Punjab,East_Travel.xlsx,365,Medium,OK
POL003557,CUST02113,AG012,Commercial Property,East,2026-05-21,2027-05-21,485956.0,23811844,Active,Pavani Chaudhary,Chandigarh,Maharashtra,East_Travel.xlsx,365,Very High,OK
POL002201,CUST00466,AG024,Commercial Property,East,2026-05-21,2027-05-21,179908.0,16371628,Expired,Azaan Gulati,Bhubaneswar,Karnataka,East_Travel.xlsx,365,Very High,OK
POL001701,CUST00424,AG021,Home,East,2026-05-21,2027-05-21,50790.0,3352140,Lapsed,Aadi Kalita,Pune,Tripura,East_Travel.xlsx,365,High,OK
POL008597,CUST00805,AG054,Home,East,2026-05-20,2027-05-20,57843.0,1214703,Lapsed,Raghav Sehgal,Chennai,Uttarakhand,East_Travel.xlsx,365,High,OK
POL005477,CUST00828,AG117,Motor,East,2026-05-20,2027-05-20,23379.0,2010594,Lapsed,Ekavir Bose,Hyderabad,Arunachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL008013,CUST02576,AG060,Commercial Property,East,2026-05-20,2027-05-20,237683.0,16637810,Cancelled,Anusha Balan,Pune,Madhya Pradesh,East_Travel.xlsx,365,Very High,OK
POL007682,CUST01329,AG061,Motor,East,2026-05-20,2027-05-20,39114.0,2190384,Lapsed,Joshua Zacharia,Kolkata,Telangana,East_Travel.xlsx,365,Medium,OK
POL008024,CUST00893,AG024,Home,East,2026-05-20,2027-05-20,48109.0,1635706,Cancelled,Gaurika Gaba,Bhubaneswar,Uttarakhand,East_Travel.xlsx,365,Medium,OK
POL006641,CUST02305,AG013,Travel,East,2026-05-20,2027-05-20,4795.0,326060,Cancelled,Aarnav Saran,Kolkata,Uttar Pradesh,East_Travel.xlsx,365,Low,OK
POL002511,CUST02629,AG061,Motor,East,2026-05-19,2027-05-19,22674.0,1088352,Renewed,Bhavya Majumdar,Chennai,Manipur,East_Travel.xlsx,365,Medium,OK
POL005928,CUST01600,AG101,Marine,East,2026-05-19,2027-05-19,21410.0,1348830,Renewed,Pranav Subramanian,Bhubaneswar,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL001463,CUST02400,AG020,Marine,East,2026-05-19,2027-05-19,24134.0,1689380,Active,Jai Tak,Ahmedabad,Tamil Nadu,East_Travel.xlsx,365,Medium,OK
POL003699,CUST01839,AG047,Home,East,2026-05-18,2027-05-18,57544.0,5696856,Cancelled,Ayaan Comar,Bhubaneswar,Odisha,East_Travel.xlsx,365,High,OK
POL006237,CUST01233,AG018,Motor,East,2026-05-18,2027-05-18,27426.0,1179318,Renewed,Mohini Pandey,Bangalore,Tamil Nadu,East_Travel.xlsx,365,Medium,OK
POL001486,CUST02935,AG013,Motor,East,2026-05-18,2027-05-18,31243.0,1624636,Renewed,Vanya Tank,Bhubaneswar,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL008243,CUST02387,AG061,Motor,East,2026-05-17,2027-05-17,28185.0,1493805,Expired,Qasim Chada,Ahmedabad,Arunachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL008277,CUST01043,AG043,Travel,East,2026-05-17,2027-05-17,4116.0,230496,Renewed,Lohit Seth,Hyderabad,Odisha,East_Travel.xlsx,365,Low,OK
POL001708,CUST00331,AG005,Marine,East,2026-05-17,2027-05-17,25107.0,2134095,Active,Falan Sehgal,Chandigarh,Maharashtra,East_Travel.xlsx,365,Medium,OK
POL008881,CUST02179,AG036,Motor,East,2026-05-16,2027-05-16,36482.0,2407812,Cancelled,Wazir Baral,Patna,Tamil Nadu,East_Travel.xlsx,365,Medium,OK
POL001808,CUST01753,AG080,Marine,East,2026-05-16,2027-05-16,67429.0,5664036,Lapsed,Eiravati Tripathi,Patna,Himachal Pradesh,East_Travel.xlsx,365,High,OK
POL009236,CUST01530,AG090,Travel,East,2026-05-16,2027-05-16,3054.0,256536,Cancelled,Rachita Naidu,Hyderabad,Nagaland,East_Travel.xlsx,365,Low,OK
POL001699,CUST02949,AG058,Travel,East,2026-05-16,2027-05-16,5785.0,312390,Active,Unknown,Bhubaneswar,Tripura,East_Travel.xlsx,365,Low,Review
POL008139,CUST00652,AG115,Marine,East,2026-05-15,2027-05-15,137280.0,6864000,Lapsed,Vincent Doctor,Bangalore,Uttarakhand,East_Travel.xlsx,365,Very High,OK
POL008427,CUST01977,AG100,Travel,East,2026-05-15,2027-05-15,5403.0,140478,Cancelled,Ekaja Chauhan,Kolkata,Jharkhand,East_Travel.xlsx,365,Low,OK
POL003227,CUST00886,AG050,Travel,East,2026-05-15,2027-05-15,7370.0,567490,Expired,Liam Saini,Ahmedabad,Jharkhand,East_Travel.xlsx,365,Low,OK
POL003357,CUST00636,AG102,Commercial Property,East,2026-05-15,2027-05-15,986127.0,42403461,Renewed,Siddharth Comar,Pune,Andhra Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL000335,CUST01202,AG118,Home,East,2026-05-14,2027-05-14,46034.0,3130312,Renewed,Praneel Rajagopalan,Ahmedabad,Karnataka,East_Travel.xlsx,365,Medium,OK
POL005817,CUST02529,AG021,Motor,East,2026-05-13,2027-05-13,27097.0,2140663,Renewed,Champak Parekh,Ahmedabad,Nagaland,East_Travel.xlsx,365,Medium,OK
POL009276,CUST01223,AG023,Marine,East,2026-05-13,2027-05-13,35902.0,14370288,Cancelled,Jyoti Jha,Delhi,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL007709,CUST00888,AG114,Travel,East,2026-05-12,2027-05-12,12174.0,365220,Renewed,Noah Kari,Chennai,Maharashtra,East_Travel.xlsx,365,Medium,OK
POL006852,CUST01089,AG087,Commercial Property,East,2026-05-12,2027-05-12,726296.0,72629600,Expired,Deepa Brar,Delhi,Madhya Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL003509,CUST00975,AG071,Travel,East,2026-05-12,2027-05-12,1467.0,101223,Cancelled,Tripti Chopra,Mumbai,Goa,East_Travel.xlsx,365,Low,OK
POL007513,CUST01069,AG097,Motor,East,2026-05-12,2027-05-12,34768.0,1355952,Lapsed,Radha Comar,Bangalore,Sikkim,East_Travel.xlsx,365,Medium,OK
POL007326,CUST01767,AG032,Home,East,2026-05-12,2027-05-12,12055.0,397815,Lapsed,Jason Hans,Delhi,Assam,East_Travel.xlsx,365,Medium,OK
POL001052,CUST01259,AG018,Travel,East,2026-05-12,2027-05-12,15230.0,1035640,Active,Kalpit Sehgal,Hyderabad,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL005698,CUST02791,AG034,Commercial Property,East,2026-05-10,2027-05-10,891566.0,61518054,Renewed,Arya Reddy,Kolkata,Chhattisgarh,East_Travel.xlsx,365,Ultra High,OK
POL009476,CUST00754,AG118,Home,East,2026-05-09,2027-05-09,37398.0,3178830,Lapsed,Gabriel Bobal,Hyderabad,Andhra Pradesh,East_Travel.xlsx,365,Medium,OK
POL005841,CUST00654,AG108,Commercial Property,East,2026-05-09,2027-05-09,611623.0,44648479,Cancelled,Anvi Rattan,Delhi,Tamil Nadu,East_Travel.xlsx,365,Ultra High,OK
POL001060,CUST01806,AG064,Motor,East,2026-05-07,2027-05-07,5915.0,443625,Renewed,Nisha Bhakta,Chennai,Kerala,East_Travel.xlsx,365,Low,OK
POL008461,CUST02421,AG048,Motor,East,2026-05-07,2027-05-07,11068.0,819032,Active,Devansh Mane,Bhubaneswar,Kerala,East_Travel.xlsx,365,Medium,OK
POL009568,CUST01269,AG048,Motor,East,2026-05-07,2027-05-07,27045.0,2082465,Active,Abeer Samra,Kolkata,Karnataka,East_Travel.xlsx,365,Medium,OK
POL004506,CUST00432,AG086,Marine,East,2026-05-07,2027-05-07,187301.0,8428545,Lapsed,Hiral Sengupta,Delhi,Punjab,East_Travel.xlsx,365,Very High,OK
POL005513,CUST02969,AG085,Marine,East,2026-05-06,2027-05-06,76551.0,5282019,Cancelled,Gunbir Rastogi,Pune,Gujarat,East_Travel.xlsx,365,High,OK
POL005012,CUST00457,AG034,Travel,East,2026-05-06,2027-05-06,17137.0,1713700,Active,Kala Kannan,Delhi,Punjab,East_Travel.xlsx,365,Medium,OK
POL000147,CUST02856,AG008,Home,East,2026-05-05,2027-05-05,55546.0,3499398,Active,Watika Chopra,Bangalore,Sikkim,East_Travel.xlsx,365,High,OK
POL006079,CUST00624,AG066,Commercial Property,East,2026-05-05,2027-05-05,792428.0,71318520,Cancelled,Oliver More,Bhubaneswar,Tamil Nadu,East_Travel.xlsx,365,Ultra High,OK
POL007407,CUST02788,AG102,Travel,East,2026-05-05,2027-05-05,1101.0,83676,Active,Nihal Pandya,Delhi,Tamil Nadu,East_Travel.xlsx,365,Low,OK
POL001994,CUST02786,AG104,Marine,East,2026-05-04,2027-05-04,125890.0,7805180,Lapsed,Chavvi Swaminathan,Chandigarh,Haryana,East_Travel.xlsx,365,Very High,OK
POL002008,CUST00488,AG066,Home,East,2026-05-04,2027-05-04,58301.0,3148254,Cancelled,Gaurangi Sidhu,Mumbai,Punjab,East_Travel.xlsx,365,High,OK
POL009363,CUST02051,AG018,Travel,East,2026-05-03,2027-05-03,19267.0,1194554,Lapsed,Madhav Chowdhury,Hyderabad,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL004219,CUST01313,AG050,Motor,East,2026-05-02,2027-05-02,14470.0,376220,Lapsed,Varenya Lad,Bhubaneswar,Karnataka,East_Travel.xlsx,365,Medium,OK
POL005469,CUST00712,AG088,Travel,East,2026-05-02,2027-05-02,3352.0,204472,Expired,Janani Borah,Bhubaneswar,Punjab,East_Travel.xlsx,365,Low,OK
POL001531,CUST02602,AG086,Home,East,2026-05-01,2027-05-01,69718.0,3416182,Active,Wridesh Madan,Bangalore,Maharashtra,East_Travel.xlsx,365,High,OK
POL006220,CUST01757,AG061,Home,East,2026-05-01,2027-05-01,37769.0,2001757,Cancelled,Kai Rattan,Chandigarh,Andhra Pradesh,East_Travel.xlsx,365,Medium,OK
POL003074,CUST00736,AG040,Home,East,2026-05-01,2027-05-01,30933.0,2196243,Cancelled,Pushti Kant,Patna,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL008714,CUST00005,AG078,Travel,East,2026-05-01,2027-05-01,9065.0,625485,Renewed,Arya Warrior,Mumbai,Goa,East_Travel.xlsx,365,Low,OK
POL007382,CUST01328,AG083,Home,East,2026-05-01,2027-05-01,10208.0,714560,Cancelled,Zarna Misra,Delhi,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL004478,CUST00876,AG091,Commercial Property,East,2026-05-01,2027-05-01,588495.0,18831840,Active,Darika Rajagopalan,Jaipur,Madhya Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL000466,CUST01635,AG077,Marine,East,2026-04-30,2027-04-30,109572.0,4163736,Cancelled,Aishani Minhas,Pune,Jharkhand,East_Travel.xlsx,365,Very High,OK
POL005998,CUST00782,AG034,Commercial Property,East,2026-04-30,2027-04-30,94909.0,2657452,Expired,Tanmayi Srinivasan,Ahmedabad,Uttar Pradesh,East_Travel.xlsx,365,High,OK
POL004699,CUST01422,AG048,Commercial Property,East,2026-04-29,2027-04-29,69723.0,4183380,Expired,Ishanvi Som,Pune,Karnataka,East_Travel.xlsx,365,High,OK
POL003945,CUST02238,AG041,Commercial Property,East,2026-04-29,2027-04-29,815593.0,39148464,Expired,Unknown,Bangalore,Jharkhand,East_Travel.xlsx,365,Ultra High,Review
POL001123,CUST00032,AG061,Motor,East,2026-04-29,2027-04-29,11572.0,833184,Expired,Krish Batra,Jaipur,Manipur,East_Travel.xlsx,365,Medium,OK
POL000945,CUST01673,AG014,Motor,East,2026-04-28,2027-04-28,31699.0,2314027,Expired,Advika Narang,Chandigarh,Uttarakhand,East_Travel.xlsx,365,Medium,OK
POL009534,CUST02112,AG022,Home,East,2026-04-27,2027-04-27,48865.0,4788770,Cancelled,Harinakshi Bera,Kolkata,Haryana,East_Travel.xlsx,365,Medium,OK
POL008367,CUST01709,AG111,Commercial Property,East,2026-04-27,2027-04-27,78451.0,7609747,Cancelled,Darsh Wali,Chandigarh,Tripura,East_Travel.xlsx,365,High,OK
POL002136,CUST02331,AG079,Marine,East,2026-04-27,2027-04-27,179871.0,11152002,Expired,Caleb Sachar,Bangalore,Assam,East_Travel.xlsx,365,Very High,OK
POL005132,CUST02568,AG093,Home,East,2026-04-26,2027-04-26,48909.0,2885631,Renewed,Manan Barman,Patna,Telangana,East_Travel.xlsx,365,Medium,OK
POL005156,CUST00161,AG008,Commercial Property,East,2026-04-26,2027-04-26,406035.0,22331925,Cancelled,Samaksh Sen,Ahmedabad,Kerala,East_Travel.xlsx,365,Very High,OK
POL002566,CUST02153,AG062,Travel,East,2026-04-25,2027-04-25,19135.0,1779555,Lapsed,Rajeshri Rana,Bangalore,Gujarat,East_Travel.xlsx,365,Medium,OK
POL001268,CUST01643,AG060,Motor,East,2026-04-25,2027-04-25,7089.0,290649,Active,Manbir Rattan,Mumbai,Assam,East_Travel.xlsx,365,Low,OK
POL006529,CUST00600,AG112,Travel,East,2026-04-25,2027-04-25,4100.0,86100,Expired,Utkarsh Walla,Pune,Tamil Nadu,East_Travel.xlsx,365,Low,OK
POL006996,CUST00033,AG064,Motor,East,2026-04-25,2027-04-25,8671.0,832416,Lapsed,Turvi Iyer,Chennai,Chhattisgarh,East_Travel.xlsx,365,Low,OK
POL000278,CUST01139,AG008,Motor,East,2026-04-25,2027-04-25,15613.0,640133,Lapsed,Mitesh Ray,Bangalore,Meghalaya,East_Travel.xlsx,365,Medium,OK
POL007370,CUST00790,AG115,Motor,East,2026-04-24,2027-04-24,16708.0,651612,Cancelled,Mohammed Nadkarni,Chandigarh,Rajasthan,East_Travel.xlsx,365,Medium,OK
POL002752,CUST00892,AG086,Travel,East,2026-04-24,2027-04-24,14540.0,1337680,Cancelled,Nidhi Prabhakar,Kolkata,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL009265,CUST01703,AG079,Motor,East,2026-04-24,2027-04-24,9250.0,407000,Cancelled,Vanya Pal,Ahmedabad,Nagaland,East_Travel.xlsx,365,Low,OK
POL002610,CUST01303,AG074,Commercial Property,East,2026-04-23,2027-04-23,35902.0,41271172,Renewed,Naveen Chauhan,Bangalore,Telangana,East_Travel.xlsx,365,Medium,OK
POL003038,CUST01975,AG078,Commercial Property,East,2026-04-23,2027-04-23,109383.0,7656810,Active,Rajeshri Saini,Kolkata,Uttar Pradesh,East_Travel.xlsx,365,Very High,OK
POL001080,CUST01598,AG021,Travel,East,2026-04-22,2027-04-22,9765.0,654255,Expired,Ayushman Rattan,Kolkata,Goa,East_Travel.xlsx,365,Low,OK
POL001275,CUST01888,AG105,Motor,East,2026-04-22,2027-04-22,15935.0,844555,Expired,Zinal Mani,Delhi,Assam,East_Travel.xlsx,365,Medium,OK
POL007421,CUST02467,AG058,Home,East,2026-04-22,2027-04-22,58947.0,4951548,Cancelled,Kiaan Bhat,Kolkata,Tamil Nadu,East_Travel.xlsx,365,High,OK
POL004888,CUST02835,AG050,Motor,East,2026-04-21,2027-04-21,30893.0,2409654,Active,Gautam Chada,Bangalore,Punjab,East_Travel.xlsx,365,Medium,OK
POL003673,CUST02968,AG085,Travel,East,2026-04-20,2027-04-20,10679.0,320370,Cancelled,Gaurav Chowdhury,Mumbai,Andhra Pradesh,East_Travel.xlsx,365,Medium,OK
POL006507,CUST02479,AG082,Marine,East,2026-04-20,2027-04-20,191564.0,16282940,Active,Yashoda Wable,Mumbai,Sikkim,East_Travel.xlsx,365,Very High,OK
POL002388,CUST02677,AG069,Commercial Property,East,2026-04-20,2027-04-20,536513.0,20387494,Cancelled,Nirja Borah,Kolkata,Odisha,East_Travel.xlsx,365,Ultra High,OK
POL008530,CUST00908,AG025,Marine,East,2026-04-20,2027-04-20,93297.0,4011771,Renewed,Hema Wason,Patna,Goa,East_Travel.xlsx,365,High,OK
POL002361,CUST02042,AG103,Commercial Property,East,2026-04-20,2027-04-20,35902.0,20553400,Renewed,Unknown,Chennai,Uttar Pradesh,East_Travel.xlsx,365,Medium,Review
POL009024,CUST00349,AG050,Commercial Property,East,2026-04-19,2027-04-19,447004.0,28608256,Cancelled,Hredhaan Jain,Hyderabad,Bihar,East_Travel.xlsx,365,Very High,OK
POL003264,CUST01584,AG016,Travel,East,2026-04-19,2027-04-19,19539.0,898794,Lapsed,Qadim Shroff,Ahmedabad,Manipur,East_Travel.xlsx,365,Medium,OK
POL007742,CUST01338,AG055,Motor,East,2026-04-18,2027-04-18,12635.0,657020,Expired,Zayyan Chaudhary,Pune,Meghalaya,East_Travel.xlsx,365,Medium,OK
POL004645,CUST00023,AG011,Home,East,2026-04-18,2027-04-18,69456.0,6251040,Expired,Upasna Bhargava,Hyderabad,Gujarat,East_Travel.xlsx,365,High,OK
POL008571,CUST02475,AG005,Home,East,2026-04-16,2027-04-16,8479.0,186538,Cancelled,Chaman Mani,Chennai,West Bengal,East_Travel.xlsx,365,Low,OK
POL004465,CUST02202,AG111,Travel,East,2026-04-15,2027-04-15,1257.0,96789,Renewed,Indira Dyal,Jaipur,Manipur,East_Travel.xlsx,365,Low,OK
POL002986,CUST02080,AG067,Motor,East,2026-04-15,2027-04-15,20246.0,728856,Expired,Guneet Pathak,Bangalore,Bihar,East_Travel.xlsx,365,Medium,OK
POL005053,CUST00959,AG110,Travel,East,2026-04-15,2027-04-15,6363.0,451773,Active,Omisha Bera,Bangalore,Meghalaya,East_Travel.xlsx,365,Low,OK
POL008548,CUST00392,AG006,Commercial Property,East,2026-04-14,2027-04-14,361622.0,15188124,Cancelled,Advay Krishna,Hyderabad,Bihar,East_Travel.xlsx,365,Very High,OK
POL003569,CUST01309,AG119,Marine,East,2026-04-13,2027-04-13,64160.0,4234560,Expired,Omaja Sarkar,Hyderabad,Assam,East_Travel.xlsx,365,High,OK
POL000359,CUST02192,AG113,Marine,East,2026-04-12,2027-04-12,34021.0,2245386,Active,Kiaan Ravel,Chennai,Haryana,East_Travel.xlsx,365,Medium,OK
POL000327,CUST00429,AG101,Motor,East,2026-04-12,2027-04-12,10217.0,490416,Cancelled,Pranav Konda,Hyderabad,Rajasthan,East_Travel.xlsx,365,Medium,OK
POL009789,CUST02144,AG033,Commercial Property,East,2026-04-12,2027-04-12,691802.0,53960556,Lapsed,Gabriel Dugar,Jaipur,Nagaland,East_Travel.xlsx,365,Ultra High,OK
POL006705,CUST00260,AG001,Commercial Property,East,2026-04-12,2027-04-12,558383.0,31269448,Cancelled,Charvi Kade,Chennai,Manipur,East_Travel.xlsx,365,Ultra High,OK
POL000302,CUST02915,AG106,Commercial Property,East,2026-04-10,2027-04-10,120249.0,6373197,Expired,Girindra Tara,Hyderabad,Rajasthan,East_Travel.xlsx,365,Very High,OK
POL008028,CUST02725,AG042,Motor,East,2026-04-10,2027-04-10,16386.0,737370,Cancelled,Rachit Vyas,Patna,Sikkim,East_Travel.xlsx,365,Medium,OK
POL005183,CUST00518,AG114,Home,East,2026-04-10,2027-04-10,35552.0,888800,Active,Ubika Virk,Jaipur,Himachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL008658,CUST00019,AG068,Travel,East,2026-04-08,2027-04-08,10806.0,345792,Active,Indrajit Chana,Pune,Rajasthan,East_Travel.xlsx,365,Medium,OK
POL009833,CUST00281,AG006,Home,East,2026-04-07,2027-04-07,39445.0,2524480,Expired,Eshana Dasgupta,Chandigarh,Karnataka,East_Travel.xlsx,365,Medium,OK
POL002235,CUST00966,AG038,Motor,East,2026-04-07,2027-04-07,31387.0,1349641,Lapsed,Jyoti Lall,Chennai,Odisha,East_Travel.xlsx,365,Medium,OK
POL001109,CUST02589,AG039,Motor,East,2026-04-07,2027-04-07,11030.0,661800,Expired,Mugdha Chakrabarti,Chennai,Bihar,East_Travel.xlsx,365,Medium,OK
POL002472,CUST01290,AG009,Motor,East,2026-04-07,2027-04-07,6931.0,194068,Renewed,Ranveer Sachar,Chandigarh,Manipur,East_Travel.xlsx,365,Low,OK
POL000602,CUST02190,AG107,Travel,East,2026-04-07,2027-04-07,6870.0,357240,Cancelled,Unknown,Kolkata,Assam,East_Travel.xlsx,365,Low,Review
POL003270,CUST02241,AG068,Travel,East,2026-04-06,2027-04-06,11456.0,1019584,Lapsed,Oscar Varkey,Jaipur,Manipur,East_Travel.xlsx,365,Medium,OK
POL002813,CUST01985,AG021,Motor,East,2026-04-05,2027-04-05,17706.0,1274832,Lapsed,Arya Anand,Kolkata,Maharashtra,East_Travel.xlsx,365,Medium,OK
POL005018,CUST00588,AG117,Motor,East,2026-04-05,2027-04-05,38777.0,3179714,Active,Urishilla Tailor,Delhi,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL001784,CUST02245,AG075,Travel,East,2026-04-04,2027-04-04,8370.0,560790,Renewed,Chaitaly Divan,Ahmedabad,Andhra Pradesh,East_Travel.xlsx,365,Low,OK
POL005278,CUST01115,AG077,Commercial Property,East,2026-04-03,2027-04-03,752888.0,45173280,Renewed,Pahal Shanker,Delhi,Andhra Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL002004,CUST02037,AG017,Travel,East,2026-04-03,2027-04-03,12925.0,594550,Active,Michael Varty,Chandigarh,Himachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL009192,CUST01002,AG039,Travel,East,2026-04-03,2027-04-03,12365.0,1137580,Expired,Rayaan Luthra,Bhubaneswar,West Bengal,East_Travel.xlsx,365,Medium,OK
POL000149,CUST00419,AG012,Commercial Property,East,2026-04-02,2027-04-02,895097.0,28643104,Lapsed,Rayaan Mutti,Bhubaneswar,Bihar,East_Travel.xlsx,365,Ultra High,OK
POL003007,CUST02998,AG069,Marine,East,2026-04-01,2027-04-01,35902.0,12047672,Cancelled,Yug Zacharia,Ahmedabad,Odisha,East_Travel.xlsx,365,Medium,OK
POL004466,CUST00721,AG021,Travel,East,2026-04-01,2027-04-01,2515.0,188625,Active,Ekta Balasubramanian,Mumbai,Sikkim,East_Travel.xlsx,365,Low,OK
POL001948,CUST02391,AG046,Motor,East,2026-04-01,2027-04-01,39858.0,3906084,Active,Anita Bahl,Chandigarh,Punjab,East_Travel.xlsx,365,Medium,OK
POL006642,CUST00552,AG008,Marine,East,2026-03-31,2027-03-31,161552.0,15024336,Cancelled,Elijah Tripathi,Patna,Tamil Nadu,East_Travel.xlsx,365,Very High,OK
POL007312,CUST01023,AG088,Commercial Property,East,2026-03-30,2027-03-30,212073.0,4877679,Lapsed,Damyanti Nanda,Bhubaneswar,Rajasthan,East_Travel.xlsx,365,Very High,OK
POL002938,CUST00836,AG057,Marine,East,2026-03-30,2027-03-30,76841.0,2228389,Renewed,Rehaan Sastry,Ahmedabad,Chhattisgarh,East_Travel.xlsx,365,High,OK
POL004032,CUST02171,AG001,Home,East,2026-03-30,2027-03-30,11717.0,1042813,Renewed,Yochana Kapur,Mumbai,Goa,East_Travel.xlsx,365,Medium,OK
POL002171,CUST01166,AG051,Motor,East,2026-03-29,2027-03-29,11457.0,756162,Expired,Unknown,Pune,Telangana,East_Travel.xlsx,365,Medium,Review
POL000177,CUST02693,AG115,Home,East,2026-03-29,2027-03-29,50610.0,4605510,Active,Yamini Chadha,Patna,Arunachal Pradesh,East_Travel.xlsx,365,High,OK
POL001705,CUST00011,AG061,Travel,East,2026-03-29,2027-03-29,5893.0,218041,Active,Gagan Nigam,Hyderabad,Haryana,East_Travel.xlsx,365,Low,OK
POL003313,CUST02237,AG004,Home,East,2026-03-28,2027-03-28,35902.0,3487314,Cancelled,Oeshi Ben,Hyderabad,Mizoram,East_Travel.xlsx,365,Medium,OK
POL001065,CUST02245,AG084,Home,East,2026-03-27,2027-03-27,62981.0,1259620,Expired,Chaitaly Divan,Ahmedabad,Andhra Pradesh,East_Travel.xlsx,365,High,OK
POL008272,CUST01073,AG092,Commercial Property,East,2026-03-27,2027-03-27,362222.0,22457764,Expired,Zaid Gera,Kolkata,Gujarat,East_Travel.xlsx,365,Very High,OK
POL001583,CUST01912,AG031,Motor,East,2026-03-27,2027-03-27,8843.0,291819,Active,Chameli Wagle,Pune,Telangana,East_Travel.xlsx,365,Low,OK
POL007568,CUST02745,AG035,Motor,East,2026-03-27,2027-03-27,35062.0,1192108,Cancelled,Priya Talwar,Bangalore,Rajasthan,East_Travel.xlsx,365,Medium,OK
POL005814,CUST00971,AG098,Travel,East,2026-03-27,2027-03-27,10802.0,1026190,Cancelled,Akshay Nadkarni,Kolkata,Mizoram,East_Travel.xlsx,365,Medium,OK
POL008682,CUST00569,AG035,Marine,East,2026-03-26,2027-03-26,72725.0,2036300,Renewed,Sai Tiwari,Patna,Himachal Pradesh,East_Travel.xlsx,365,High,OK
POL006492,CUST00351,AG052,Travel,East,2026-03-26,2027-03-26,1837.0,117568,Cancelled,Simon Banik,Delhi,Andhra Pradesh,East_Travel.xlsx,365,Low,OK
